,name,line
2398,Leonard, Well... I don't know what to say.
2399,Penny," It's okay, I do, look, Leonard is helping Sheldon through a family crisis, he made up the whole story about the symposium with Dr Farmin..farm...ian"
2400,Sheldon, Good for you.
2401,Penny," Hah, yeah! Because he didn't want Sheldon to be embarrassed, and there is nothing to be embarrassed okay, every family in America has a relative holed up in a garage somewhere huffing paint thinner."
2402,Howard," No, I'm lost too, I think she skipped a step."
2403,Penny," No, look, Sheldon's cousin Leo escaped rehab, and he's in a Motel 8 at Long Beach, the whole family's going out for an intervention. Leonard is driving Sheldon down there to help him through this because he's such a good man."
2404,Leonard," Oh, another hug, thank you."
2405,Penny," Alright you guys, good luck."
2406,Leonard, Thanks Penny.
2407,Howard," Yeah, uh, break a leg."
2408,Sheldon, Break a leg.
2409,Howard," So, road trip to Long Beach."
2410,Leonard," No, we're not going to Long Beach."
2411,Raj, Why not?
2412,Leonard, Because Sheldon doesn't have a drug addicted cousin Leopold.
2413,Raj," Oh, too bad. I've always wanted to go to Long Beach."
2414,Sheldon," It's a very nice community. The Queen Mary is docked there, once the largest ocean liner in the world, it's now a hotel and restaurant where they host a surprisingly gripping murder mystery dinner."
2415,Raj, Sounds fun.
2416,Howard, I'm game.
2417,Raj, Shotgun.
2418,Sheldon," No, no, no, Leonard gets nauseous unless he sits in front, and even then it's iffy."
2419,Leonard," Wait, are we really going to Long Beach?"
2420,Sheldon,"  Leonard,  Leonard,  Leonard..."
2421,Leonard," Let it go, Sheldon, the murderer was the first mate whether it makes sense to you or not."
2422,Sheldon," No, that's the least of our worries. I've been doing some research on addiction, both the biochemical and behavioural aspects, and I think there's a problem with the current version of our lie."
2423,Leonard," What are you talking about, it's fine, she bought it, it's over."
2424,Sheldon," Sadly, it's not. Substance abuse is a lifelong struggle, but beyond that I have realised that the Leo I described would not have agreed to go to rehab."
2425,Leonard, Why not?
2426,Sheldon, Because Leo is a middle child.
2427,Leonard," There is no Leo, how can you say that?"
2428,Sheldon," You didn't read the bio, did you? He's not just a middle child, he's the quintessential middle child, from a broken home to boot. Psychologically speaking, the attention he gets by rebelling even to the point of self-destruction is more emotionally valuable than the help he would get at rehab."
2429,Leonard, I've got a solution.
2430,Sheldon," Great, what is it?"
2431,Leonard, Get out.
2432,Sheldon," Fine.  I've hesitated to point this out, but I must now remind you that we are in our current predicament because of your initial and totally inadequate deceit. I'm just trying to clean up after your mess.  We'll talk in the morning."
2433,Strange man, Morning.
2434,Leonard, Who are you?
2435,Man, I am Sheldon's cousin Leo.
2436,Leonard," Oh, God! Sheldon does not have a cousin Leo."
2437,Man," Au contraire. I'm 26 years old, I'm originally from  Denton, Texas, but I was a Navy brat so I was brought up on a variety of military bases around the world, as a result I've often felt like an outsider, never really fitting in, which is probably the reason for my substance abuse problem."
2438,Sheldon," Excuse me, we just went over this. As the quintessential middle child, your addiction is rooted in your unmet need for attention."
2439,Man," Oh, Sheldon, are we really going to go with pop psychology."
2440,Sheldon," For your information, this is all based on solid research, stick with the character profile I wrote for you."
2441,Leonard, Sheldon?
2442,Sheldon," I'm sorry, Leonard, this is Toby Loobenfeld, he's a research assistant in the particle physics lab, but he also minored in theatre at MIT."
2443,Toby, It was more of a double major actually. Theatre and physics. You can guess which one my bourgeois parents pushed me towards.
2444,Leonard," Yeah, I got it, Sheldon, why?"
2445,Sheldon," Well, you see, while Leo would not have gone into rehab, it is completely plausible that we would have talked him into leaving the motel, and coming home with us."
2446,Leonard, Oh...!
2447,Toby," Sheldon, how about this as my motivation. When I was fourteen years old I was abused in the Philippines by a club footed Navy chaplain."
2448,Sheldon," No. We're going with middle child, and a generic predisposition to inadequate serotonin production."
2449,Toby," Swell, how do I play genetic predisposition?"
2450,Sheldon," Subtextually, of course.  Just have fun with it.  Morning Penny."
2451,Penny, Hi. How did the intervention go.
2452,Sheldon," Unfortunately, we weren't able to convince him to go to rehab."
2453,Penny," Well, based on what you told me, I'm not surprised."
2454,Sheldon," But we did convince him to leave the motel. Come say hello. Leo, this is Penny, our friend and neighbour."
2455,Penny," Hi Leo, how are you feeling?"
2456,Toby," Let me ask you something, Penny. Have you ever woken up in a fleabag motel, covered in your own vomit, next to a transsexual prostitute?"
2457,Penny, No.
2458,Toby, Then don't ask me how I'm feeling.
2459,Leonard," Well, that's Leo. Hey, um, why don't you tell me about your showcase last night?"
2460,Penny," Oh, it was okay I guess, wasn't a big turn out but they both really seemed to like it."
2461,Leonard, There were only two people there?
2462,Penny, By the end. Yeah.
2463,Toby," Damn you, Chaplain Horrigan!"
2464,Penny, I'm... I'm sorry.
2465,Toby," The Philippines. 1992. The Subic Bay Naval Station. A young boy on the cusp of manhood. His only companions mongrel dogs and malarial mosquitos. Desperate and alone he reached out to a man who promised to introduce him to a merciful, loving God, but who instead introduced him to a gin pickled tongue shoved down his adolescent throat. What choice did he have but to drink, shoot and snort his pain away."
2466,Sheldon, Don't forget his genetic predisposition towards addiction.
2467,Toby, That's never been proven.
2468,Sheldon, There have been studies.
2469,Toby, Not double blind studies.
2470,Sheldon," How could there be a double blind study, who would be the control group."
2471,Leonard," As you can see, detoxing can get pretty ugly, let's give them some privacy."
2472,Penny," Yeah. Hey, do you want to come over to my place, have coffee?"
2473,Leonard, Sounds good.
2474,Penny," I have a video of me singing last night, do you want to see it?"
2475,Leonard," Gee, why wouldn't I?"
2476,Penny," This is even better than you coming to the showcase, because now I get to watch you watch me."
2477,Leonard, Yeah! Funny how things work out.
2478,Toby, And that he loved the companionship and the wisdom that his own father failed to provide.
2479,Sheldon, Your parents made the right decision.
2480,Toby, I cannot work like this!
2481,Toby," This is amazing. Just sitting on a couch, watching TV with a woman. Not being drunk, or high, or... or... wondering if you're a dude down there."
2482,Penny," Leo, you are a very sweet, really funny guy. You're gonna do okay."
2483,Toby," One day at a time, Penny, one day at a time."
2484,Leonard, How long is he going to stay here.
2485,Sheldon," He's a homeless drug addict, Leonard, where is he going to go? Boy, you have a lot to learn about lying."
