,name,line
1306,Raj," What? Just because I'm Indian I can't be a Norse God? No, no, no, Raj has to be an Indian God. That's racism. I mean, look at Wolowitz, he's not English, but he's dressed like Peter Pan. Sheldon is neither sound nor light, but he's obviously the Doppler Effect."
1307,Howard," I'm not Peter Pan, I'm Robin Hood."
1308,Raj," Really, because I saw Peter Pan, and you're dressed exactly like Cathy Rigby. She was a little bigger than you, but it's basically the same look, man."
1309,Leonard," Hey, Sheldon, there's something I want to talk to you about before we go to the party."
1310,Sheldon," I don't care if anybody gets it, I'm going as the Doppler Effect."
1311,Leonard," No, it's not..."
1312,Sheldon," If I have to, I can demonstrate. Neeeeoooowwwww!"
1313,Leonard," Terrific. Um, this party is my first chance for Penny to see me in the context of her social group, and I need you not to embarrass me tonight."
1314,Sheldon," Well, what exactly do you mean by embarrass you?"
1315,Leonard," For example, tonight no-one needs to know that my middle name is Leakey."
1316,Sheldon," Well, there's nothing embarrassing about that, your father worked with Lewis Leakey, a great anthropologist. It had nothing to do with your bed-wetting."
1317,Leonard, All I'm saying is that this party is the perfect opportunity for Penny to see me as a member of her peer group. A potential close friend and... perhaps more. I don't want to look like a dork.
1318,Howard," Just a heads up fellas, if anyone gets lucky I've got a dozen condoms in my quiver."
1319,Penny," Oh, hey guys."
1320,Leonard," Hey, sorry we're late."
1321,Sheldon, And you said the party starts at seven.
1322,Penny," Well, yeah, when you start a party at seven, no-one shows up at, you know, seven."
1323,Penny," Yes. Yes it is. Okay, well, um, come on in."
1324,Howard," What, are all the girls in the bathroom?"
1325,Penny," Probably, but in their own homes."
1326,Sheldon, So what time does the costume parade start?
1327,Penny, The parade?
1328,Sheldon," Yeah, so the judges can give out the prizes for best costume, you know, most frightening, most authentic, most accurate visual representation of a scientific principle."
1329,Penny," Oh, Sheldon, I'm sorry but there aren't going to be any parades or judges or prizes."
1330,Sheldon, This party is just going to suck.
1331,Penny," No, come on, it's going to be fun, and you all look great, I mean, look at you, Thor, and, oh, Peter Pan, that's so cute."
1332,Leonard," Actually, Penny, he's Rob..."
1333,Howard, I'm Peter Pan! And I've got a handful of pixie dust with your name on it.
1334,Penny," No you don't. Oh, hey, what's Sheldon supposed to be."
1335,Leonard," Oh, he's the Doppler Effect."
1336,Sheldon, Yes. It's the apparent change in the frequency of a wave caused by relative motion between the source of the wave and the observer.
1337,Penny," Oh, sure, I see it now, the Doppler Effect. Alright, I've got to shower, you guys um, make yourselves comfortable."
1338,Leonard, Okay.
1339,Sheldon," See, people get it."
1340,Raj," Mmmm, by Odin's beard, this is good Chex Mix."
1341,Howard," No thanks, peanuts, I can't afford to swell up in these tights."
1342,Sheldon," I'm confused. If there's no costume parade, what are we doing here?"
1343,Leonard, We're socialising. Meeting new people.
1344,Sheldon, Telepathically?
1345,Penny," Oh hey, when did you get here, Hi!"
1346,Raj," Penny is wearing the worst Catwoman costume I have ever seen, and that includes Halle Berry's."
1347,Leonard," She's not Catwoman, she's just a generic cat."
1348,Sheldon, And that's the kind of sloppy costuming which results from a lack of rules and competition.
1349,Howard," Hey guys, check out the sexy nurse. I believe it's time for me to turn my head and cough."
1350,Raj, What is your move?
1351,Howard," I'm going to use the mirror technique. She brushes her hair back, I brush my hair back, she shrugs, I shrug, subconsciously she's thinking we're in sync, we belong together."
1352,Leonard, Where do you get this stuff?
1353,Howard," You know, psychology journals, internet research, and there's this great show on VH1 about how to pick up girls."
1354,Raj," Oh, if only I had his confidence. I have such difficulty speaking to women. Or around women. Or at times, even effeminate men."
1355,Howard," If that's a working stethoscope, maybe you'd like to hear my heart skip a beat."
1356,Nurse Costume Girl, No thanks.
1357,Howard," No, seriously, you can, I have transient idiopathic arrhythmia."
1358,Leonard," I  want to get to know Penny's friends, I just, I don't know how to talk to these people."
1359,Sheldon," Well, I actually might be able to help."
1360,Leonard, How so?
1361,Sheldon," Like Jane Goodall observing the apes, I initially saw their interactions as confusing and unstructured, but patterns emerge, they have their own language if you will."
1362,Leonard, Go on.
1363,Sheldon," Well, it seems that the newcomer approaches the existing group with the greeting “How wasted am I?” which is met with an approving chorus of “Dude.”"
1364,Leonard, Then what happens?
1365,Sheldon, That's as far as I've gotten.
1366,Leonard," This is ridiculous, I'm jumping in."
1367,Sheldon, Good luck.
1368,Leonard," No, you're coming with me."
1369,Sheldon," Oh, I hardly think so."
1370,Leonard, Come on.
1371,Sheldon, Aren't you afraid I'll embarrass you?
1372,Leonard, Yes. But I need a wing-man.
1373,Sheldon," Alright, but if we're going to use flight metaphors I'm much more suited to being the guy from the FAA, analysing wreckage."
1374,Girl in Hippie Costume," Oh, Hi!"
1375,Leonard, Hi.
1376,Sheldon, Hello.
1377,Girl," So, what are you supposed to be?"
1378,Sheldon, Me? I'll give you a hint. Neeeeooooowwwww!
1379,Girl," Uh, a choo-choo train?"
1380,Sheldon, Close! Neeeeeoooooowwwww!
1381,Girl, A brain damaged choo-choo train?
1382,Girl in Butterfly Costume, How wasted am I?
1383,Sheldon, Neeeeeooooowwwwww!
1384,Girl, I still don't get it.
1385,Sheldon, I'm the Doppler Effect.
1386,Girl," Okay, if that is some sort of learning disability, I think it's very insensitive."
1387,Leonard, Why don't you just tell people you're a zebra?
1388,Sheldon," Well, why don't you just tell people you're one of the seven dwarves."
1389,Leonard, Because I'm Frodo.
1390,Sheldon," Yes, well, I'm the Doppler Effect."
1391,Leonard, Oh no.
1392,Sheldon, What?
1393,Leonard, That's Penny's ex-boyfriend.
1394,Sheldon, What do you suppose he's doing here? Besides disrupting the local gravity field.
1395,Leonard," If he were any bigger, he'd have moons orbiting him."
1396,Sheldon," Oh, snap. So I guess we'll be leaving now."
1397,Leonard," Why should we leave? For all we know, he crashed the party and Penny doesn't even want him here. ."
1398,Sheldon, You have a back-up hypothesis.
1399,Leonard, Maybe they just want to be friends.
1400,Sheldon," Or maybe she wants to be friends, and he wants something more."
1401,Leonard, Then he and I are on equal ground.
1402,Sheldon," Yes, but you're much closer to it than he is."
1403,Leonard," Look, if this was 15,000 years ago, by virtue of his size and strength, Kurt would be entitled to his choice of female partners."
1404,Sheldon," And male partners. Animal partners. Large primordial eggplants, pretty much whatever tickled his fancy."
1405,Leonard," Yes, but our society has undergone a paradigm shift, in the information age, Sheldon, you and I are the alpha males. We shouldn't have to back down."
1406,Sheldon, True. Why don't you text him that and see if he backs down?
1407,Leonard, No. I'm going to assert my dominance face to face.
1408,Sheldon," Face to face? Are you going to wait for him to sit down, or are you going to stand on a coffee table?"
1409,Leonard, Hello Penny. Hello Kurt.
1410,Penny," Oh, hey guys. You having a good time?"
1411,Sheldon," Given the reaction to my costume, this party is a scathing indictment of the American education system."
1412,Kurt," What, you're a zebra, right?"
1413,Sheldon, Yet another child left behind.
1414,Kurt," And what are you supposed to be, an Elf?"
1415,Leonard," No, I'm a Hobbit."
1416,Kurt, What's the difference?
1417,Leonard," Uh, a Hobbit is a mortal Halfling inhabitant of Middle Earth, whereas an Elf is an immortal tall warrior."
1418,Kurt, So why the hell would you want to be a Hobbit?
1419,Sheldon," Because he is neither tall nor immortal, and none of us could be The Flash."
1420,Kurt," Well, whatever, why don't you go hop off on a quest, I'm talking to Penny here."
1421,Leonard, I think we're all talking to Penny here.
1422,Sheldon, I'm not. No offence.
1423,Kurt," Okay, maybe you didn't hear me, go away."
1424,Penny," Alright Kurt, be nice."
1425,Kurt," Aw, I am being nice. Right little buddy."
1426,Penny, Kurt!
1427,Leonard," Okay, I understand your impulse to try to physically intimidate me. I mean, you can't compete with me on an intellectual level and so you're driven to animalistic puffery."
1428,Kurt, Are you calling me a puffy animal?
1429,Penny," Of course not, no, he's not, you're not, right Leonard?"
1430,Leonard," No, I said animalistic. Of course we're all animals, but some of us have climbed a little higher on the evolutionary tree."
1431,Sheldon," If he understands that, you're in trouble."
1432,Kurt," So what, I'm unevolved?"
1433,Sheldon, You're in trouble.
1434,Kurt," You know, you use a lot of big words for such a little dwarf."
1435,Penny," Okay, Kurt, please."
1436,Leonard," No, Penny, it's okay, I can handle this. I'm not a dwarf, I'm a Hobbit. A Hobbit. Are misfiring neurons in your hippocampus preventing the conversion from short-term to long-term memory?"
1437,Kurt," Okay, now you're starting to make me mad."
1438,Leonard, A homo-habilus discovering his opposable thumbs says what?
1439,Kurt, What?
1440,Leonard, I think I've made my point.
1441,Kurt," Yeah, how about I make a point out of your pointy little head."
1442,Sheldon," Let me remind you, while my moral support is absolute, in a physical confrontation I will be less than useless."
1443,Leonard," There's not going to be a confrontation, in fact I doubt if he can even spell confrontation."
1444,Kurt, C - O - N... frontation!
1445,Penny," Kurt, put him down this instant."
1446,Kurt, He started it.
1447,Penny," I don't care, I'm finishing it, put him down."
1448,Kurt, Fine. You're one lucky little leprechaun.
1449,Sheldon, He's a Hobbit! I've got your back.
1450,Penny," Leonard, are you okay."
1451,Leonard," Yeah, no, I'm fine. It's good, it's a good party, thanks for having us, it's just getting a little late so...."
1452,Penny," Oh, okay, alright, well thank you for coming."
1453,Sheldon," Happy Halloween.  If it's any consolation, I thought that homo-habilus line really put him in his place."
1454,Leonard, What's that?
1455,Sheldon, Tea. When people are upset the cultural convention is to bring them hot beverages. There there. You want to talk about it?
1456,Leonard, No.
1457,Sheldon, Good. There there was really all I had.
1458,Leonard, Good night Sheldon.
1459,Sheldon, Good night Leonard.
1460,Penny, Hey Leonard.
1461,Leonard, Hi Penny.
1462,Penny," Hey, I just wanted to make sure you're okay."
1463,Leonard, I'm fine.
1464,Penny, I'm so sorry about what happened.
1465,Leonard, It's not your fault.
1466,Penny," Yes it is. That's why I broke up with him, he always does stuff like that."
1467,Leonard, So why was he at your party?
1468,Penny," Well, I ran into him last week and, he was...  just, all apologetic, about how he's changed, he was just going on and on and I believed him, and I'm an idiot because I always believe guys like that and... I can't go back to my party because he's there, and I know you don't want to hear this and I'm upset and I'm really drunk and I just want to..."
