,name,line
2388,Eliza,Do you feel strongly about discussing such things ?
2389,Leonard, You don't believe in luck.
2390,Eliza,"Oh, I don't believe in luck ?"
2391,Sheldon, I don't have to believe in it for her to be lucky.
2392,Eliza,Why don't you have to believe in it for her to be lucky ?
2393,Leonard," Regardless, I have a chance at a real relationship with Lesley, I'm not going to pass that up for some hypothetical future happiness with a woman who may or may not want me to be happy with a woman who is currently making me happy."
2394,Eliza,Has your treatment made you happy ?
2395,Sheldon, Leonard?
2396,Eliza,I'm not sure I understand you fully.
2397,Leonard, Yeah.
2398,Eliza,Please go on.
2399,Sheldon, I still don't care.
2400,Eliza,Do you say you still don't care for some special reason ?
2401,Leonard," Hey, Lesley."
2402,Eliza,What does that suggest to you ?
2403,Lesley," Careful  Leonard, liquid nitrogen, 320 degrees below zero."
2404,Eliza,Do you feel strongly about discussing such things ?
2405,Leonard, Brrrr. Why are you smashing a flash frozen banana.
2406,Eliza,Have you asked such questions before ?
2407,Lesley, Because I've got a bowl of Cheerios and I couldn't find a knife.
2408,Eliza,Don't any other reasons come to mind ?
2409,Leonard, So anyway  Hello.
2410,Eliza,Hi. What seems to be your problem ?
2411,Lesley," Uh, what are you doing?"
2412,Eliza,Have you asked anyone else ?
2413,Leonard, Just extending the intimacy. Do you want to slip over to the radiation lab and share a decontamination shower?
2414,Eliza,You're not really talking about me -- are you ?
2415,Lesley," Okay, uh, what exactly do you think's going on between us?"
2416,Eliza,Why do you ask ?
2417,Leonard," I'm not sure, but I think I'm about to discover how the banana felt."
2418,Eliza,But you are not sure you .
2419,Lesley," Listen, Leonard, neither of us are neuroscientists but we both understand the biochemistry of sex, I mean, dopamine in our brains is released across synapses causing pleasure. You stick electrodes in a rat's brain, give him an orgasm button, he'll push that thing until he starves to death."
2420,Eliza,What if they were not neuroscientists but we both understand the biochemistry of sex ?
2421,Leonard, Who wouldn't?
2422,Eliza,I'm not sure I understand you fully.
2423,Lesley," Well, the only difference between us and a rat is that you can't stick an electrode in our hypothalamus. That's where you come in."
2424,Eliza,What are your feelings now ?
2425,Leonard," Yeah, well, I'm just glad to be a part of it. So what happens now?"
2426,Eliza,What makes you glad just now ?
2427,Lesley," Well, I don't know about your sex drive, but I'm probably good till New Years."
2428,Eliza,Do you believe it is normal to be probably good till New Years ?
2429,Leonard, Oh. Okay. Thank you.
2430,Eliza,We were discussing you -- not me.
2431,Lesley, Thank you!
2432,Eliza,Please go on.
2433,Leonard, You want to make plans for New Years.
2434,Eliza,"Oh, I want to make plans for New Years ?"
2435,Lesley," Woah, Leonard, please, you're smothering me."
2436,Eliza,Perhaps you would like to be smothering you .
2437,Leonard, Sorry.
2438,Eliza,Apologies are not necessary.
2439,Howard," Hey, look, it's Doctor Stud!"
2440,Eliza,What does that suggest to you ?
2441,Leonard, Doctor what?
2442,Eliza,Do you feel strongly about discussing such things ?
2443,Howard, The blogosphere is a-buzzing with news of you and Lesley Winkle making eine kleine bang-bang music.
2444,Eliza,You're not really talking about me -- are you ?
2445,Leonard, Wha... how did it get on the internet?
2446,Eliza,Does that question interest you ?
2447,Howard, I put it there.
2448,Eliza,That's quite interesting.
2449,Leonard," Well, how did you know about it?"
2450,Eliza,What is it you really wanted to know ?
2451,Raj, A little bird told us. Apparently you are a magnificent beast.
2452,Eliza,What makes you think I am a magnificent beast ?
2453,Leonard," Well, that part's true!"
2454,Eliza,I'm not sure I understand you fully.
2455,Sheldon," You know, I think I may have misjudged this restaurant."
2456,Eliza,What are your feelings now ?
2457,Leonard, No kidding.
2458,Eliza,Why not ?
2459,Sheldon," I won't go out on a limb, but I think we may be looking at my new Tuesday hamburger."
2460,Eliza,Is it important that your new Tuesday hamburger ?
2461,Leonard, Your old Tuesday hamburger will be so broken hearted.
2462,Eliza,Are you worried about someone else's old Tuesday hamburger will be so broken hearted ?
2463,Sheldon," Way ahead of you. I was thinking of moving Big Boy to Thursdays, and just dropping Soup Plantation."
2464,Eliza,Perhaps I already know you were thinking of moving Big Boy to Thursdays .
2465,Leonard, Really?
2466,Eliza,But your new Tuesday hamburger .
2467,Sheldon," Yeah, the name always confused me anyway, Soup Plantation. You can't grow soup."
2468,Eliza,"I've told you before, I don't care about names -- please continue."
2469,Penny," So, how's everything."
2470,Eliza,Please go on.
2471,Sheldon," Terrific, you'll be happy to know that I plan to come here every Tuesday night for the foreseeable future."
2472,Eliza,You say Terrific ?
2473,Penny," Really, oh yay!"
2474,Eliza,What does that suggest to you ?
2475,Sheldon, Who do I speak to about permanently reserving this table?
2476,Eliza,Can you elaborate on that ?
2477,Penny," Um, I don't know, a psychiatrist? So hey, how are things with you and Lesley?"
2478,Eliza,Do you wish to be able to know ?
2479,Leonard," Oh, to be honest, I don't think it's going to work out."
2480,Eliza,Does that trouble you ?
2481,Penny," Oh, oh that's too bad. Well hey, don't worry, I'm sure there is someone out there who is just right for you. ."
2482,Eliza,Do you enjoy being sure there is someone out there who is just right for I ?
2483,Leonard, Well what did she mean by that? Was that just a generic platitude or was that a subtle bid for attention?
2484,Eliza,Are such questions much on your mind ?
2485,Sheldon, You know why this hamburger surpasses the Big Boy? This is a single decker hamburger whereas the Big Boy is a double decker. This has a much more satisfying meat to bun to condiment ratio.
2486,Eliza,We were discussing you -- not me.
2487,Leonard, Are you even listening to me?
2488,Eliza,Do you sometimes think I am even listening to me? ?
2489,Sheldon," Of course I'm listening. Blah blah, hopeless Penny delusion, blah blah blah."
2490,Eliza,Is it because you are listening that you came to me ?
2491,Leonard," Okay then. You know, you can grow the ingredients for soup. ."
2492,Eliza,"Oh, I can grow the ingredients for soup ?"
2493,Raj," Okay, if no-one else will say it, I will. We really suck at paintball."
2494,Eliza,Do you wish that no-one else will say it ?
2495,Howard, That was absolutely humiliating.
2496,Eliza,Do you feel strongly about discussing such things ?
2497,Leonard," Oh, come on, some battles you win, some battles you lose."
2498,Eliza,You're not really talking about me -- are you ?
2499,Howard," Yes, but you don't have to lose to Kyle Bernstein's Bar-Mitzvah party."
2500,Eliza,I understand.
2501,Leonard," I think we have to acknowledge, those were some fairly savage pre-adolescent Jews."
2502,Eliza,Do you say you think we have to acknowledge for some special reason ?
2503,Sheldon," You know, we were annihilated by our own incompetence and the inability of some people to follow the chain of command."
2504,Eliza,What are your feelings now ?
2505,Leonard," Sheldon, let it go."
2506,Eliza,I'm not sure I understand you fully.
2507,Sheldon," No, I want to talk about the fact that Wolowitz shot me in the back."
2508,Eliza,Why 'no' ?
2509,Howard," I shot you for good reason, you were leading us into disaster."
2510,Eliza,You seem to need to shot I for good reason me.
2511,Sheldon," I was giving clear, concise orders."
2512,Eliza,Were you really ?
2513,Leonard," You hid behind a tree yelling “get the kid in the yarmulkah, get the kid in the yarmulkah.”"
2514,Eliza,We were discussing you -- not me.
2515,Penny," Oh, hey guys."
2516,Eliza,Please go on.
2517,Leonard, Hello Penny.
2518,Eliza,How do you do. Please state your problem.
2519,Howard, Morning ma'am.
2520,Eliza,What does that suggest to you ?
2521,Penny," So, how was paintball, did you have fun?"
2522,Eliza,What answer would please you most ?
2523,Sheldon," Sure, if you consider being fragged by your own troops fun.  You clear space on your calendar, there will be an enquiry."
2524,Eliza,What do you know about I consider being fragged by my own troops fun ?
2525,Penny," Okay, um, oh hey, I'm having a party on Saturday so if you guys are around you should come by."
2526,Eliza,"Really, if I guys are around I should come by ?"
2527,Leonard, A party?
2528,Eliza,Do you feel strongly about discussing such things ?
2529,Penny, Yeah.
2530,Eliza,I'm not sure I understand you fully.
2531,Howard, A boy-girl party?
2532,Eliza,Please go on.
2533,Penny," Well, there will be boys, and there will be girls, and it is a party. So, it'll just be a bunch of my friends, we'll have some beer, do a little dancing..."
2534,Eliza,Your friends ?
2535,Sheldon, Dancing?
2536,Eliza,Does that have anything to do with the fact that your friends ?
2537,Leonard," Yeah, I don't know, Penny..."
2538,Eliza,Don't you really know ?
2539,Sheldon," The thing is, we're not...."
2540,Eliza,What does that suggest to you ?
2541,Leonard, We're really more....
2542,Eliza,Do you feel strongly about discussing such things ?
2543,Sheldon, No.
2544,Eliza,Are you saying no just to be negative?
2545,Leonard," But thanks, thanks for thinking of us."
2546,Eliza,I'm not sure I understand you fully.
2547,Penny," Are you sure? Come on, it's Halloween."
2548,Eliza,What do you think ?
2549,Sheldon, A Halloween party?
2550,Eliza,Please go on.
2551,Howard," As in, costumes?"
2552,Eliza,What does that suggest to you ?
2553,Penny," Well, yeah."
2554,Eliza,Do you feel strongly about discussing such things ?
2555,Leonard, Is there a theme?
2556,Eliza,I'm not sure I understand you fully.
2557,Penny," Um, yeah, Halloween."
2558,Eliza,Please go on.
2559,Sheldon," Yes, but are the costumes random, or genre specific?"
2560,Eliza,You seem to be quite positive.
2561,Penny," As usual, I'm not following."
2562,Eliza,How long have you been not following ?
2563,Leonard," He's asking if we can come as anyone from science-fiction, fantasy..."
2564,Eliza,Do you think its likely that we can come as anyone from science-fiction ?
2565,Penny, Sure.
2566,Eliza,What does that suggest to you ?
2567,Sheldon, What about comic-books?
2568,Eliza,What comes to mind when you ask that ?
2569,Penny, Fine.
2570,Eliza,Do you feel strongly about discussing such things ?
2571,Sheldon, Anime?
2572,Eliza,I'm not sure I understand you fully.
2573,Penny, Of course.
2574,Eliza,Please go on.
2575,Sheldon," TV , film, D&D, Manga, Greek Gods, Roman Gods, Norse Gods..."
2576,Eliza,What does that suggest to you ?
2577,Penny," Anything you want, okay? Any costume you want. Bye."
2578,Eliza,"Oh, I want ?"
2579,Howard," Gentlemen, to the sewing machines."
2580,Eliza,Do you feel strongly about discussing such things ?
2581,Leonard, I'll get it.
2582,Eliza,I'm not sure I understand you fully.
2583,Howard, Bjow
2584,Eliza,Please go on.
2585,Leonard," Oh, no."
2586,Eliza,You are being a bit negative.
2587,Sheldon, Oh no!
2588,Eliza,What does that suggest to you ?
2589,Raj, Make way for the fastest man alive.  Oh no!
2590,Eliza,Do you feel strongly about discussing such things ?
2591,Sheldon," See, this is why I wanted to have a costume meeting."
2592,Eliza,Have you asked such questions before ?
2593,Leonard," We all have other costumes, we can change."
2594,Eliza,I'm not sure I understand you fully.
2595,Raj," Or, we could walk right behind each other all night and look like one person going really fast."
2596,Eliza,Please go on.
2597,Howard," No, no, no, it's a boy-girl party, this Flash runs solo."
2598,Eliza,Why not ?
2599,Leonard," Okay, how about this, nobody gets to be The Flash, we all change, agreed?"
